source,title,page,published_on,access_date,source_url,archive_url,archive_timestamp,source_id,alias_source_id,country,key,publication_title,new_pub_id
bb18283d-e1f4-438e-b7d7-be275b5086f8,Boko Haram: Rogers Nicholas replaces Attahiru as theatre commander,,2017-12-06,,http://dailypost.ng/2017/12/06/boko-haram-rogers-nicholas-replaces-attahiru-theatre-commander/,https://web.archive.org/web/20171208132009/http://dailypost.ng/2017/12/06/boko-haram-rogers-nicholas-replaces-attahiru-theatre-commander/,2017-12-08T13:20:09,bb18283d-e1f4-438e-b7d7-be275b5086f8,,Nigeria,NigeriaDaily Post,Daily Post,3bf7a446-d6b6-4287-a11c-61b6e741c691
bb63b226-f564-47bc-a3f4-c4cbd582051e,Ejection - Cross River Government Drags FG to Court,,2007-10-16,,http://allafrica.com/stories/200710160364.html,No archive available,,bb63b226-f564-47bc-a3f4-c4cbd582051e,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
bbac1cf1-2414-4be2-b566-32d40004b45a,Sacked GOCs Get New Posts,,2010-09-27,,http://allafrica.com/stories/201009270564.html,No archive available,,bbac1cf1-2414-4be2-b566-32d40004b45a,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
bf0b4628-a7a4-478b-9604-be6f2f6df284,Chief of Army Staff vows military will end insurgency,,2015-04-30,,https://www.vanguardngr.com/2015/04/chief-of-army-staff-vows-military-will-end-insurgency/,https://web.archive.org/web/20150504040329/http://www.vanguardngr.com:80/2015/04/chief-of-army-staff-vows-military-will-end-insurgency/,2015-05-04T04:03:29,bf0b4628-a7a4-478b-9604-be6f2f6df284,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
bf32e1a3-4e23-4036-86c3-d7367c8d1da9,Kano Govt to Facilitate N2 Billion Loan for SMEs - Gov Ganduje,,2015-09-09,,http://allafrica.com/stories/201509090282.html,No archive available,,bf32e1a3-4e23-4036-86c3-d7367c8d1da9,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
bf7f6415-99a0-40ef-adf4-709e3d53935b,"Troops Kill 50 Insurgents, As Army Chief Visits Borno",,2013-09-07,,http://ireporters247.blogspot.com/2013/09/troops-kill-50-insurgents-as-army-chief.html,http://web.archive.org/web/20170822121310/http://ireporters247.blogspot.com/2013/09/troops-kill-50-insurgents-as-army-chief.html,2017-08-22T12:13:10,bf7f6415-99a0-40ef-adf4-709e3d53935b,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
c33d75b1-a026-40e6-92a3-fe0ee1aa75c2,"Troops kill many bandits, arrest Boko Haram logistics supplier in Kaduna",,2018-06-09,2018-08-06,https://www.vanguardngr.com/2018/06/army-kill-many-bandits-kaduna-arrest-boko-haram-logistics-supplier/,https://web.archive.org/web/20180806153615/https://www.vanguardngr.com/2018/06/army-kill-many-bandits-kaduna-arrest-boko-haram-logistics-supplier/,,c33d75b1-a026-40e6-92a3-fe0ee1aa75c2,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
c3f65f09-5a83-4bc8-ad01-d23b404f4989,"GOC, Brigade Commander Move to Liberate Monguno",,2015-02-15,,http://leadership.ng/news/411873/goc-brigade-commander-move-to-liberate-monguno,https://web.archive.org/web/20150321195741/http://leadership.ng/news/411873/goc-brigade-commander-move-to-liberate-monguno,2015-03-21T19:57:41,c3f65f09-5a83-4bc8-ad01-d23b404f4989,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
c69e5624-93f3-41cd-8601-d5324ae8d29d,Army Committed to Indivisible Country - General Idoko,,2010-10-21,,http://allafrica.com/stories/201010210109.html,No archive available,,c69e5624-93f3-41cd-8601-d5324ae8d29d,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
c82d8cda-c2cd-4299-801c-0b3a736ab122,"We'll Checkmate Militants' Activities, Says Army Boss",,2009-10-02,,http://allafrica.com/stories/200910020858.html,No archive available,,c82d8cda-c2cd-4299-801c-0b3a736ab122,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
c8bc3668-4ee8-4c50-b2e4-b82816c141ef,Igbo Stores Closed as Peace Returns to Bauchi,,2009-02-26,,http://allafrica.com/stories/200902260401.html,No archive available,,c8bc3668-4ee8-4c50-b2e4-b82816c141ef,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
c90dca61-35e9-4004-bd34-88344c4bbf26,"Army Pays Operational Allowances Upfront, Treats Six War Casualties Abroad'",,2014-07-26,,http://allafrica.com/stories/201407281511.html,No archive available,,c90dca61-35e9-4004-bd34-88344c4bbf26,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
ca6cd9b7-d92f-4c50-9c15-c661c2c4376d,"Army Redeploys Minimah, Others",,2013-01-28,,http://allafrica.com/stories/201301281046.html,No archive available,,ca6cd9b7-d92f-4c50-9c15-c661c2c4376d,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
ca9507f3-f385-4b3c-8a18-13a5eca53c9f,Violence Mars Polls - 52 Killed,,2007-04-15,,http://allafrica.com/stories/200704150009.html,No archive available,,ca9507f3-f385-4b3c-8a18-13a5eca53c9f,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
cd2518d9-5399-4a89-aca4-cade1f015461,"Military Can Tackle Internal Security Challenges, Says GOC",,2011-11-14,,http://www.vanguardngr.com/2011/11/military-can-tackle-internal-security-challenges-says-goc/,https://web.archive.org/web/20111114210944/http://www.vanguardngr.com/2011/11/military-can-tackle-internal-security-challenges-says-goc/,2011-11-14T21:09:44,cd2518d9-5399-4a89-aca4-cade1f015461,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
cfa4d127-c092-4d43-a409-897f5a4081cc,Stars on their shoulders. Blood on their hands. War crimes committed by the Nigerian military,12,2015-06-02,,https://www.amnesty.org/en/documents/afr44/1657/2015/en/,https://web.archive.org/web/20150910231307/https://www.amnesty.org/en/documents/afr44/1657/2015/en/,2015-09-10T23:13:07,cfa4d127-c092-4d43-a409-897f5a4081cc,,United Kingdom,United KingdomAmnesty International,Amnesty International,2190a9b4-8163-47a6-8461-3157f68c3ba3
d0242be6-748c-49c1-805e-781982d2ade8,Army moves against terrorism in Lagos,,2014-02-07,,http://sunnewsonline.com/new/?p=51108,https://web.archive.org/web/20140209221915/http://sunnewsonline.com/new/national/army-moves-terrorism-lagos/,2014-02-09T22:19:15,d0242be6-748c-49c1-805e-781982d2ade8,,Nigeria,NigeriaThe Sun,The Sun,7787a9e0-eb02-4236-a491-0392404b0e64
d0381937-4a5a-496e-ad2f-c3ee9043a93f,"Army ""Corners"" Boko Haram Leader, Shekau, In Borno Hills-Punch Newspaper",,2013-07-26,,http://saharareporters.com/2013/07/26/army-corners-boko-haram-leader-shekau-borno-hills-punch-newspaper,https://web.archive.org/web/20140808234344/http://saharareporters.com/2013/07/26/army-corners-boko-haram-leader-shekau-borno-hills-punch-newspaper,2014-08-08T23:43:44,d0381937-4a5a-496e-ad2f-c3ee9043a93f,,United States of America,United States of AmericaSahara Reporters,Sahara Reporters,5b8133a3-574d-4d01-8829-2211256b5a03
d13c203d-33ed-425a-aba6-4f53ed199fc7,Commander Seeks Collaboration With Traditional Rulers On Insurgency,,2015-09-18,,http://allafrica.com/stories/201509180109.html,No archive available,,d13c203d-33ed-425a-aba6-4f53ed199fc7,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
d1c0ca05-e9e9-4615-b996-ced14ae53311,Army Gets Gun-Boats to Figth Oil Theft in Niger,,2013-08-23,,http://allafrica.com/stories/201308260563.html,No archive available,,d1c0ca05-e9e9-4615-b996-ced14ae53311,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
d43c3d21-d486-4423-842e-90adae33724d,Special Report - Inside the Massive Extrajudicial Killings in Nigeria's South-East,,2016-06-08,,http://www.premiumtimesng.com/investigationspecial-reports/204902-special-report-inside-massive-extrajudicial-killings-nigerias-south-east.html,https://web.archive.org/web/20160610152403/http://www.premiumtimesng.com/investigationspecial-reports/204902-special-report-inside-massive-extrajudicial-killings-nigerias-south-east.html,2016-06-10T15:24:03,d43c3d21-d486-4423-842e-90adae33724d,,Nigeria,NigeriaPremium Times,Premium Times,80936b96-33ba-406a-babe-7abd5b0391f0
d732f15f-f54c-4716-9429-8a4a5636c912,Insurgency - Army Rewards Injured Officers,,2014-09-15,,http://allafrica.com/stories/201409152501.html,No archive available,,d732f15f-f54c-4716-9429-8a4a5636c912,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
d76f4d12-8c45-4724-9912-9f698b2929dc,"35 bandits killed, 39 others arrested in North-East – Nigerian Army",,2016-03-19,,http://www.premiumtimesng.com/news/top-news/200415-35-bandits-killed-39-others-arrested-north-east-nigerian-army.html,https://web.archive.org/web/20160324065014/http://www.premiumtimesng.com/news/top-news/200415-35-bandits-killed-39-others-arrested-north-east-nigerian-army.html,2016-03-24T06:50:14,d76f4d12-8c45-4724-9912-9f698b2929dc,,Nigeria,NigeriaPremium Times,Premium Times,80936b96-33ba-406a-babe-7abd5b0391f0
d8bf80b6-98be-4bde-86bf-d495503bc984,Army Wraps up Military Exercise in South-east,,2017-10-16,,https://www.thisdaylive.com/index.php/2017/10/16/army-wraps-up-military-exercise-in-south-east/,https://web.archive.org/web/20171016060611/https://www.thisdaylive.com/index.php/2017/10/16/army-wraps-up-military-exercise-in-south-east/,2017-10-16T06:06:11,d8bf80b6-98be-4bde-86bf-d495503bc984,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
d8c1e434-858d-4f9b-b306-001c9224b9b0,"24 Killed in Bauchi, Jos Attacks",,2011-01-28,,http://allafrica.com/stories/201101280503.html,https://web.archive.org/20110130044716/http://allafrica.com:80/stories/201101280503.html,2011-01-30T04:47:16,d8c1e434-858d-4f9b-b306-001c9224b9b0,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
d9090269-1988-420d-a0fc-2085c0066a92,Kebbi gov. donates cash to slain soldiers’ wives,,2017-08-31,,http://sunnewsonline.com/kebbi-gov-donates-cash-to-slain-soldiers-wives/,https://web.archive.org/web/20170831171939/http://sunnewsonline.com/kebbi-gov-donates-cash-to-slain-soldiers-wives/,2017-08-31T17:19:39,d9090269-1988-420d-a0fc-2085c0066a92,,Nigeria,NigeriaThe Sun,The Sun,7787a9e0-eb02-4236-a491-0392404b0e64
d9ae6e20-eb12-4c81-9286-32756ea33a82,"3 killed, one arrested as JTF, terrorists clash in Damaturu",,2012-07-02,,http://www.vanguardngr.com/2012/07/3-killed-one-arrested-as-jtf-terrorists-clash-in-damaturu/,https://web.archive.org/web/20120702074843/http://www.vanguardngr.com/2012/07/3-killed-one-arrested-as-jtf-terrorists-clash-in-damaturu/,2012-07-02T07:48:43,d9ae6e20-eb12-4c81-9286-32756ea33a82,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
de94c77e-8b02-4940-980d-f090f1e7a4b3,GOCs Redeployed in Army Shake-Up,,2012-02-16,,http://allafrica.com/stories/201202160793.html,No archive available,,de94c77e-8b02-4940-980d-f090f1e7a4b3,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
dfb43e98-9ee5-44be-9770-cac6c5e11d17,NEW THEATRE COMMANDERS FOR OPERATION LAFIYA DOLE APPOINTED,,2015-12-18,,http://defenceinfo.mil.ng/new-theatre-commanders-for-operation-lafiya-dole-appointed/,https://web.archive.org/web/20160407205653/http://defenceinfo.mil.ng/new-theatre-commanders-for-operation-lafiya-dole-appointed/,2016-04-07T20:56:53,dfb43e98-9ee5-44be-9770-cac6c5e11d17,,Nigeria,NigeriaDefence Headquarters,Defence Headquarters,3187c166-95a5-41b3-b2dd-f5e2edcd8dd6
e12a7970-4bda-477a-b8ee-7dcc64b51bb8,Nigerian Army 1 Division.,,,,http://army.mil.ng/Nigerian%20Army%20-%201%20Division.htm,https://web.archive.org/web/20140307233938/http://army.mil.ng:80/Nigerian%20Army%20-%201%20Division.htm,2014-03-07T23:39:38,e12a7970-4bda-477a-b8ee-7dcc64b51bb8,,Nigeria,NigeriaNigerian Army,Nigerian Army,0a15e4a0-56bf-440d-bc1a-44a444700ac8
e20c003f-b64d-4196-87fe-18edbe3c2259,"PDP's Perfected Plot to Rig Polls, Alleges Oshiomhole",,2015-02-26,,http://www.vanguardngr.com/2015/02/pdps-perfected-plot-to-rig-polls-alleges-oshiomhole/,https://web.archive.org/web/20150316111955/http://www.vanguardngr.com/2015/02/pdps-perfected-plot-to-rig-polls-alleges-oshiomhole/,2015-03-16T11:19:55,e20c003f-b64d-4196-87fe-18edbe3c2259,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
e408924f-c68f-4723-9b08-1db4172c851e,Ogomudia Commissions Retired Soldiers' Houses,,2002-06-04,,http://allafrica.com/stories/200206040539.html,No archive available,,e408924f-c68f-4723-9b08-1db4172c851e,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
e48764f9-b89b-4ac8-b2a4-6b5d37ffb07d,Emergency Rule - Economic Activities Grounded in Three States,,2013-05-17,,http://www.leadership.ng/news/170513/emergency-rule-economic-activities-grounded-3-states,https://web.archive.org/web/20130609170713/http://www.leadership.ng/news/170513/emergency-rule-economic-activities-grounded-3-states,2013-06-09T17:07:13,e48764f9-b89b-4ac8-b2a4-6b5d37ffb07d,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
e4dbed3c-8b08-4325-b239-86d1e9b2f574,"Soldiers Seize Leadership, Daily Trust, the Nation Newspapers in Minna",,2014-06-10,,http://allafrica.com/stories/201406100282.html,https://web.archive.org/20140610142955/http://allafrica.com/stories/201406100282.html,2014-06-10T14:29:55,e4dbed3c-8b08-4325-b239-86d1e9b2f574,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
e6229f5c-fe49-4fa2-b296-6cbc8ee0013d,Akeredolu Laments Rise In Kidnap Cases,,2017-07-26,,https://www.pmnewsnigeria.com/2017/07/26/akeredolu-laments-rise-kidnap-cases/,https://web.archive.org/web/20170727013019/https://www.pmnewsnigeria.com/2017/07/26/akeredolu-laments-rise-kidnap-cases/,2017-07-27T01:30:19,e6229f5c-fe49-4fa2-b296-6cbc8ee0013d,,Nigeria,NigeriaPM News,P.M. News,4d3e2ef3-26b4-4a14-ae83-ee3302c2adbe
e6fe5fa5-4cbb-4b19-8ad7-4c47769b745b,"Boko Haram Kills 24 Soldiers, Injures Obasanjo's Son",,2014-09-08,,http://allafrica.com/stories/201409090167.html,No archive available,,e6fe5fa5-4cbb-4b19-8ad7-4c47769b745b,,Nigeria,NigeriaThe Guardian,The Guardian,966737d1-e1b8-4498-8a96-9b42eceb25d3
e7542a2c-23f6-4cf9-bf3f-88b92ac16210,Sultan Dasuki - How to End Bloodshed in the Country,,2012-02-07,,http://allafrica.com/stories/201202071224.html,No archive available,,e7542a2c-23f6-4cf9-bf3f-88b92ac16210,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
e7624061-1fee-47c0-b3ff-d0d5a8800e9b,Security Challenges: GOC Organises Training for Army Formations,,2017-02-21,,https://www.thisdaylive.com/index.php/2017/02/21/security-challenges-goc-organises-training-for-army-formations/,https://web.archive.org/web/20170405042700/https://www.thisdaylive.com/index.php/2017/02/21/security-challenges-goc-organises-training-for-army-formations/,2017-04-05T04:27:00,e7624061-1fee-47c0-b3ff-d0d5a8800e9b,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
e94b444c-331b-4c3f-a806-34299fcc4b89,"23 cultists, 15 vandals in trouble",,2018-04-21,2018-08-26,https://www.vanguardngr.com/2018/04/23-cultists-15-vandals-trouble/,https://web.archive.org/web/20180826000551/https://www.vanguardngr.com/2018/04/23-cultists-15-vandals-trouble/,,e94b444c-331b-4c3f-a806-34299fcc4b89,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
e979fd13-cefc-4081-8386-3726c9576970,"Army, Airforce Move Into Jos",,2011-09-14,,http://www.vanguardngr.com/2011/09/army-airforce-move-into-jos/,https://web.archive.org/web/20110914090317/http://www.vanguardngr.com/2011/09/army-airforce-move-into-jos/,2011-09-14T09:03:17,e979fd13-cefc-4081-8386-3726c9576970,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
eb2bf65d-f637-401e-96b8-beff83e8c912,Governor Seeks Military Assistance On Porous Borders,,2002-03-12,,http://allafrica.com/stories/200203120077.html,No archive available,,eb2bf65d-f637-401e-96b8-beff83e8c912,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
eb2cd201-ee72-4d8c-898b-386a21f9f2bb,Saraki: Let's Avoid Military Take-Over Again,,2005-07-26,,http://allafrica.com/stories/200507260804.html,No archive available,,eb2cd201-ee72-4d8c-898b-386a21f9f2bb,,Nigeria,NigeriaThis Day,This Day,a3a288a6-0200-4f87-936b-f525342f291a
eb517afd-319c-4949-9a40-63752bef4001,Army begins fitness competition in C-River,,2017-08-01,2018-07-31,https://www.vanguardngr.com/2017/08/army-begins-fitness-competition-c-river/,https://web.archive.org/web/20180731154744/https://www.vanguardngr.com/2017/08/army-begins-fitness-competition-c-river/,,eb517afd-319c-4949-9a40-63752bef4001,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
edcbbdaf-79fe-4e68-b255-91181e8c5962,Insurgents Seize the Gulak Village,,2014-09-06,,http://allafrica.com/stories/201409081607.html,https://web.archive.org/20140910023230/http://allafrica.com/stories/201409081607.html,2014-09-10T02:32:30,edcbbdaf-79fe-4e68-b255-91181e8c5962,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
eeb8a422-93b2-456f-8874-68eedeace90c,"New Theatre Commander Ops LAFIYA DOLE, Gen Attahiru resumes",,2017-05-30,,http://sunnewsonline.com/new-theatre-commander-ops-lafiya-dole-gen-attahiru-resumes/,https://web.archive.org/web/20171016145937/http://sunnewsonline.com/new-theatre-commander-ops-lafiya-dole-gen-attahiru-resumes/,2017-10-16T14:59:37,eeb8a422-93b2-456f-8874-68eedeace90c,,Nigeria,NigeriaThe Sun,The Sun,7787a9e0-eb02-4236-a491-0392404b0e64
ef0096ed-e1db-4c3e-b8a3-259c9bec5063,Insurgency: Nigeria at war —GOC warns,,2014-02-20,,http://www.dailytrust.com.ng/daily/index.php/news-menu/news/17319-insurgency-nigeria-at-war-goc-warns,https://web.archive.org/web/20150930005834/http://www.dailytrust.com.ng/daily/index.php/news-menu/news/17319-insurgency-nigeria-at-war-goc-warns,2015-09-30T00:58:34,ef0096ed-e1db-4c3e-b8a3-259c9bec5063,,Nigeria,NigeriaDaily Trust,Daily Trust,ffc4fc8e-45e1-4ddb-9faa-55c7e16f81ee
efd4f30d-9d8e-4df4-8fac-5ef7b8c3135e,95 generals moved in fresh Army shake-up,,2015-07-30,,http://www.vanguardngr.com/2015/07/95-generals-moved-in-fresh-army-shake-up/,https://web.archive.org/web/20150810054418/http://www.vanguardngr.com/2015/07/95-generals-moved-in-fresh-army-shake-up/,2015-08-10T05:44:18,efd4f30d-9d8e-4df4-8fac-5ef7b8c3135e,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
f1f26a4f-10e2-4ce4-a00d-bf614c1efefb,"Troops destroys Boko Haram IED factory, rescues hostages in Borno",,2018-04-24,2018-08-08,https://www.vanguardngr.com/2018/04/troops-destroys-boko-haram-ied-factory-rescues-hostages-borno/,https://web.archive.org/web/20180808190838/https://www.vanguardngr.com/2018/04/troops-destroys-boko-haram-ied-factory-rescues-hostages-borno/,,f1f26a4f-10e2-4ce4-a00d-bf614c1efefb,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
f22167e9-0586-44c4-9690-d3a46fd769d0,"Jonathan Sacks GOCs, Redeploys Others",,2010-09-25,,http://allafrica.com/stories/201009270430.html,No archive available,,f22167e9-0586-44c4-9690-d3a46fd769d0,,Nigeria,NigeriaDaily Champion,Daily Champion,6b6ee6fe-96a7-40d5-b67b-948d9d7679d8
f3dd4b96-e621-4a6f-a3bb-b74d8f7364db,NSCIA to Boko Haram - Stop Spilling Blood,,2013-05-09,,http://leadership.ng/news/336592/nscia-boko-haram-stop-spilling-blood,https://web.archive.org/web/20150308034431/http://leadership.ng/news/336592/nscia-boko-haram-stop-spilling-blood,2015-03-08T03:44:31,f3dd4b96-e621-4a6f-a3bb-b74d8f7364db,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
f3ea7c54-9938-4532-9bd9-5cf1b7dceb10,"Police Arrest Suspected Militant, Chief, Over Patani Invasion",,2007-08-17,,http://allafrica.com/stories/200708170127.html,No archive available,,f3ea7c54-9938-4532-9bd9-5cf1b7dceb10,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
f4888dff-c139-4938-80b2-4d864725007f,Stars on their shoulders. Blood on their hands. War crimes committed by the Nigerian military,11,2015-06-02,,https://www.amnesty.org/en/documents/afr44/1657/2015/en/,https://web.archive.org/web/20150910231307/https://www.amnesty.org/en/documents/afr44/1657/2015/en/,2015-09-10T23:13:07,f4888dff-c139-4938-80b2-4d864725007f,,United Kingdom,United KingdomAmnesty International,Amnesty International,2190a9b4-8163-47a6-8461-3157f68c3ba3
f6654e47-be8f-4676-8abf-d11ae91b1d3b,Army competition: Woman emerges best shooter,,2018-05-03,2018-07-31,https://www.vanguardngr.com/2018/05/soldiers-competition-woman-emerges-best-shooter/,,,f6654e47-be8f-4676-8abf-d11ae91b1d3b,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
fb5b60cc-ac5d-4bce-80d3-ab0e8579af04,Herdsmen Menace: 3,,2016-01-30,,http://www.ngrguardiannews.com/2016/01/herdsmen-menace-3-7-million-lives-lost-in-16-years-in-adamawa/,https://web.archive.org/web/20160131083653/http://www.ngrguardiannews.com/2016/01/herdsmen-menace-3-7-million-lives-lost-in-16-years-in-adamawa/,2016-01-31T08:36:53,fb5b60cc-ac5d-4bce-80d3-ab0e8579af04,,Nigeria,NigeriaThe Guardian,The Guardian,966737d1-e1b8-4498-8a96-9b42eceb25d3
fc540839-d2cf-4752-a913-6012fb15e9aa,"Ihejirika Heads for Defence, as Jonathan Shops for New Coas",,2012-08-18,,http://allafrica.com/stories/201208190142.html,No archive available,,fc540839-d2cf-4752-a913-6012fb15e9aa,,Nigeria,NigeriaLeadership,Leadership,8f96e06a-1bfa-47a4-b05f-e6360770aca4
fe91aabe-38b0-458d-8a55-8032b0e40ed1,"Presidency Moves to Avert Attacks on Mosques, Churches During Sallah",,2012-08-18,,http://www.vanguardngr.com/2012/08/presidency-moves-to-avert-attacks-on-mosques-churches-during-sallah/,https://web.archive.org/web/20121022051043/http://www.vanguardngr.com/2012/08/presidency-moves-to-avert-attacks-on-mosques-churches-during-sallah/,2012-10-22T05:10:43,fe91aabe-38b0-458d-8a55-8032b0e40ed1,,Nigeria,NigeriaVanguard,Vanguard,33dae0fb-dbca-4d74-8e52-032b7c337789
