002fcbe4-503c-400d-8cc0-77a395570ade	Military Recaptures Bama As More Insurgents Are Killed in Adamawa	2015-03-11	http://www.thisdaylive.com/articles/military-recaptures-bama-as-more-insurgents-are-killed-in-adamawa/203836/	https://web.archive.org/web/20150330042016/http://www.thisdaylive.com/articles/military-recaptures-bama-as-more-insurgents-are-killed-in-adamawa/203836/	Nigeria	This Day
017326a6-80d1-44de-ad81-a72f47318254	Why insecurity is escalating – Buratai	2017-08-05	http://thenationonlineng.net/insecurity-escalating-buratai/	https://web.archive.org/web/20170906155743/http://thenationonlineng.net/insecurity-escalating-buratai/	Nigeria	The Nation
043dfc11-fa5b-4381-8769-7763eef70a1d	Nigeria to deploy 700 soldiers for Peace Keeping Operations in Liberia- Army	2013-09-06	https://www.premiumtimesng.com/news/144259-nigerian-deploy-700-soldiers-peace-keeping-operations-liberia-army.html	https://web.archive.org/web/20130910195411/https://www.premiumtimesng.com/news/144259-nigerian-deploy-700-soldiers-peace-keeping-operations-liberia-army.html	Nigeria	Premium Times
047b7dbf-b4e6-4848-b868-0ad63d226aa4	Boko Haram in Four-Hour Reign of Terror, Kills 35 in Yobe	2014-05-28	http://www.vanguardngr.com/2014/05/boko-haram-four-hour-reign-terror-kills-35-yobe/	https://web.archive.org/web/20150111171221/http://www.vanguardngr.com/2014/05/boko-haram-four-hour-reign-terror-kills-35-yobe/	Nigeria	Vanguard
07c77b18-66b2-42dc-83be-82da10e9ceec	Owoseni replaces Aderanti as Lagos CP	2015-07-02	http://guardian.ng/news/metro/owoseni-replaces-aderanti-as-lagos-cp/	https://web.archive.org/web/20160627144853/http://guardian.ng/news/metro/owoseni-replaces-aderanti-as-lagos-cp/	Nigeria	The Guardian
07eb86a9-ddb5-4051-a3c5-b5b0892fabbe	Troops welfare: Army to review fees in command schools	2016-07-22	http://www.vanguardngr.com/2016/07/troops-welfare-army-review-fees-command-schools/	https://web.archive.org/web/20160723163707/http://www.vanguardngr.com/2016/07/troops-welfare-army-review-fees-command-schools/	Nigeria	Vanguard
0a33bba3-ef02-46e0-897c-0195d43ab626	Nigerian Army | 7 Division	Not specified	http://army.mil.ng/Nigerian%20Army%20-%207%20%20Division.html	https://web.archive.org/web/20150402101528/http://army.mil.ng/Nigerian%20Army%20-%207%20%20Division.html	Nigeria	Nigerian Army
0b4ea4e0-fade-4d35-b449-c36e265795d3	Boko Haram Will Soon Be Contained - GOC	2012-07-02	http://www.vanguardngr.com/2012/07/boko-haram-ll-soon-be-contained-goc/	https://web.archive.org/web/20120702163833/http://www.vanguardngr.com/2012/07/boko-haram-ll-soon-be-contained-goc/	Nigeria	Vanguard
0d12b749-2640-414a-bda6-7b4c9f46ffaa	Nigerian Army Updates Officers On Operations Planning	2013-04-28	http://www.channelstv.com/2013/04/28/nigerian-army-updates-officers-on-operations-planning/	https://web.archive.org/web/20160420203208/http://www.channelstv.com/2013/04/28/nigerian-army-updates-officers-on-operations-planning/	Nigeria	Channels Television
1269b9a8-4391-4982-9f87-e8946788adfc	Ops Python Dance 2: GOC 82 Div tours IPOB leader, Nnamdi Kanu’s home town	2017-09-13	https://www.vanguardngr.com/2017/09/ops-python-dance-2-goc-82-div-tours-ipob-leader-nnamdi-kanus-home-town/	https://web.archive.org/web/20170914203506/https://www.vanguardngr.com/2017/09/ops-python-dance-2-goc-82-div-tours-ipob-leader-nnamdi-kanus-home-town/	Nigeria	Vanguard
131d3cca-4cf7-47ee-a873-1f0eff8d5ed1	6 Div Commander resumes duty in Port Harcourt	2017-02-04	https://www.dailytrust.com.ng/news/general/6-div-commander-resumes-duty-in-port-harcourt/183826.html	https://web.archive.org/web/20170925180604/https://www.dailytrust.com.ng/news/general/6-div-commander-resumes-duty-in-port-harcourt/183826.html	Nigeria	Daily Trust
152dda04-94ea-496c-a844-17c614fa219c	Army Arrests 37 Boko Haram Suspects in Lagos, Ogun	2016-11-18	https://www.thisdaylive.com/index.php/2016/11/18/army-arrests-37-boko-haram-suspects-in-lagos-ogun/	https://web.archive.org/web/20161121014209/https://www.thisdaylive.com/index.php/2016/11/18/army-arrests-37-boko-haram-suspects-in-lagos-ogun/	Nigeria	This Day
15917041-68d6-4577-893d-d100a94ac4e9	Nigeria deploys 700 soldiers to Liberia	2015-06-26	http://thenationonlineng.net/nigeria-deploys-700-soldiers-to-liberia/	https://web.archive.org/web/20150927145213/http://thenationonlineng.net/nigeria-deploys-700-soldiers-to-liberia/	Nigeria	The Nation
17a7a0b4-17d8-47bf-9a00-c2c1c99c5685	Boko Haram - Massive Shake-Up in the Army	2012-02-16	http://www.vanguardngr.com/2012/02/boko-haram-massive-shake-up-in-the-army/	https://web.archive.org/web/20120713054411/http://www.vanguardngr.com/2012/02/boko-haram-massive-shake-up-in-the-army/?	Nigeria	Vanguard
1baf156c-948b-4c99-aad3-b079246039b8	Nwoga Takes Over At Three Division	2014-01-11	http://allafrica.com/stories/201401130501.html	https://web.archive.org/web/20161104151502/http://allafrica.com/stories/201401130501.html	Nigeria	Daily Trust
1bc14945-bb31-4975-bcd1-fdbf52baea16	Jonathan Names New CDS, Service Chiefs	2012-10-05	http://allafrica.com/stories/201210050526.html	https://web.archive.org/web/20121009070233/http://allafrica.com/stories/201210050526.html	Nigeria	This Day
1cd668a8-d49e-4036-a376-d5ebca3c4f80	EXCLUSIVE: Nigerian Army officially declares 46 soldiers missing	2016-11-23	https://www.premiumtimesng.com/news/headlines/216039-exclusive-nigerian-army-officially-declares-46-soldiers-missing.html	https://web.archive.org/web/20161123102341/https://www.premiumtimesng.com/news/headlines/216039-exclusive-nigerian-army-officially-declares-46-soldiers-missing.html	Nigeria	Premium Times
1f6a8613-bbc2-409b-b584-e26d08b8313d	Nigeria: Unearthing The Truth: Unlawful Killings and Mass Cover-Up in Zaria.	2016-04-22	https://www.amnesty.org/en/documents/afr01/3883/2016/en/	https://web.archive.org/web/20160720154100/https://www.amnesty.org/en/documents/afr01/3883/2016/en/	United Kingdom	Amnesty International
1f6ae567-b76c-4a32-a03b-c6794028d5a0	Army to Boko Haram: Surrender arms, embrace FG amnesty offer	2018-03-29	https://www.vanguardngr.com/2018/03/army-boko-haram-surrender-arms-embrace-fg-amnesty-offer/	https://web.archive.org/web/20180917184640/https://www.vanguardngr.com/2018/03/army-boko-haram-surrender-arms-embrace-fg-amnesty-offer/	Nigeria	Vanguard
20964bcf-51b2-4a03-9ea0-c514d4662918	COAS commends Gov. Gaidam for presentation of vehicles to army	2018-01-06	https://www.vanguardngr.com/2018/01/coas-commends-gov-gaidam-presentation-vehicles-army/	https://web.archive.org/web/20180808185128/https://www.vanguardngr.com/2018/01/coas-commends-gov-gaidam-presentation-vehicles-army/	Nigeria	Vanguard
213e3add-1325-4e48-b537-fa015d0a4e72	Boko Haram: Nigerian Army inducts Combat Motorbike battalion into Battle	2016-02-28	http://www.vanguardngr.com/2016/02/614927/	https://web.archive.org/web/20160228162501/http://www.vanguardngr.com/2016/02/614927/	Nigeria	Vanguard
2403f9fa-3b7c-4a5c-becc-626fe3e609b9	Military releases 275 suspected Boko Haram detainees	2016-02-13	http://www.vanguardngr.com/2016/02/military-releases-275-suspected-boko-haram-detainees/	https://web.archive.org/web/20160215084235/http://www.vanguardngr.com/2016/02/military-releases-275-suspected-boko-haram-detainees/	Nigeria	Vanguard
24ad030d-abe7-462d-9fb1-829df7df5c68	Taraba violence: Nigerian Army blames politicians as Governor Ishaku denies ordering killing of Fulanis	2017-06-25	https://www.premiumtimesng.com/news/headlines/235043-taraba-violence-nigerian-army-blames-politicians-governor-ishaku-denies-ordering-killing-fulanis.html	https://web.archive.org/web/20170625072833/https://www.premiumtimesng.com/news/headlines/235043-taraba-violence-nigerian-army-blames-politicians-governor-ishaku-denies-ordering-killing-fulanis.html	Nigeria	Premium Times
259b700f-fd2c-422c-85e0-e5011a25c06a	Army kill 35 bandits, arrest 39 in North West -- GOC	2016-03-18	http://nannewsnigeria.com/army-kill-35-bandits-arrest-39-north-west-goc	https://web.archive.org/web/20160411192642/http://nannewsnigeria.com/army-kill-35-bandits-arrest-39-north-west-goc	Nigeria	News Agency of Nigeria
25c08012-69c2-4e12-a85a-604f0eee0df3	Nigerian Army | 81 Division	Not specified	http://army.mil.ng/Nigerian%20Army%20-%2081%20%20Division.html	https://web.archive.org/web/20150721223312/http://army.mil.ng/Nigerian%20Army%20-%2081%20%20Division.html	Nigeria	Nigerian Army
2671af60-5258-47fc-a314-a413256ddf72	Dickson receives Buratai, urges him to help make Bayelsa foremost tourist, economic hub	2018-03-05	https://www.vanguardngr.com/2018/03/dickson-receives-buratai-urges-him-to-help-make-bayelsa-foremost-tourist-economic-hub/	https://web.archive.org/web/20180826001033/https://www.vanguardngr.com/2018/03/dickson-receives-buratai-urges-him-to-help-make-bayelsa-foremost-tourist-economic-hub/	Nigeria	Vanguard
2de9f5ea-c360-427e-b742-f1ddfa01c0b3	Troops kill 4, arrest 9 militiamen in Bauchi State	2018-03-18	https://www.vanguardngr.com/2018/03/troops-kill-4-arrest-9-militiamen-bauchi-state/	https://web.archive.org/web/20180731125442/https://www.vanguardngr.com/2018/03/troops-kill-4-arrest-9-militiamen-bauchi-state/	Nigeria	Vanguard
2f65f578-59d2-4b4f-8ae4-920927e7e598	GOC: New Security Role Won’t Overwhelm Army	2013-09-14	http://www.thisdaylive.com:80/articles/goc-new-security-role-won-t-overwhelm-army/158976	https://web.archive.org/web/20130916231734/http://www.thisdaylive.com:80/articles/goc-new-security-role-won-t-overwhelm-army/158976	Nigeria	This Day
2fc0f588-8af2-4c04-841c-3d44f42b6ffd	Troops clear Boko Haram in Doksa, Dure	2016-03-06	http://www.dailytrust.com.ng/news/general/troops-clear-boko-haram-in-doksa-dure/136754.html	https://web.archive.org/web/20160324033444/http://www.dailytrust.com.ng/news/general/troops-clear-boko-haram-in-doksa-dure/136754.html	Nigeria	Daily Trust
30dd1435-d22d-4db7-9f93-fb993069ed47	Army test officers’ proficiency in handling of weapons, military drills	2018-07-30	https://www.dailytrust.com.ng/army-test-officers-proficiency-in-handling-of-weapons-military-drills-263292.html	https://web.archive.org/web/20180918172328/https://www.dailytrust.com.ng/army-test-officers-proficiency-in-handling-of-weapons-military-drills-263292.html	Nigeria	Daily Trust
315f389c-9801-49e7-a562-440fad134991	13 Killed, 40 Injured in Bauchi Bomb Tragedy	2011-05-30	http://www.thisdaylive.com/articles/13-killed-40-injured-in-bauchi-bomb-tragedy/92307/	https://web.archive.org/web/20151222210554/http://www.thisdaylive.com/articles/13-killed-40-injured-in-bauchi-bomb-tragedy/92307/	Nigeria	This Day
34cc8b2c-1cb1-44b2-87ae-af6e04fbbe08	Army Organises Joint Poll Exercise For Security Agencies	2015-03-24	http://leadership.ng/news/419844/army-organises-joint-poll-exercise-for-security-agencies	https://web.archive.org/web/20150330030844/http://leadership.ng/news/419844/army-organises-joint-poll-exercise-for-security-agencies	Nigeria	Leadership
356602e4-042e-4ad3-8bb2-f539b8644514	Rid our Forests of Criminals, Abubakar Challenges Army	2017-08-27	https://www.thisdaylive.com/index.php/2017/08/27/rid-our-forests-of-criminals-abubakar-challenges-army/	https://web.archive.org/web/20170827191707/https://www.thisdaylive.com/index.php/2017/08/27/rid-our-forests-of-criminals-abubakar-challenges-army/	Nigeria	This Day
35c79a6c-48a2-47bc-8afd-c122ac3b4353	‘We Arrested Many Boko Haram Suspects In Lagos’	2015-08-11	http://leadership.ng/news/453096/we-arrested-many-boko-haram-suspects-in-lagos	https://web.archive.org/web/20151217225433/http://leadership.ng/news/453096/we-arrested-many-boko-haram-suspects-in-lagos	Nigeria	Leadership
35ea21a5-cefc-4878-87e8-4cdb0cf2779e	Troops nab 3 Boko Haram terrorists in Borno	2018-03-29	https://www.vanguardngr.com/2018/03/troops-nab-3-boko-haram-terrorists-borno/	https://web.archive.org/web/20180809183436/https://www.vanguardngr.com/2018/03/troops-nab-3-boko-haram-terrorists-borno/	Nigeria	Vanguard
361de417-fe5f-4a76-9637-144f104713db	BREAKING NEWS: YAr'adua Sacks Military Chiefs; Departs to Saudi Arabia for Medical Treatment	2008-08-19	http://saharareporters.com/2008/08/19/breaking-news-yaradua-sacks-military-chiefs-departs-saudi-arabia-medical-treatment	https://web.archive.org/web/20150502185948/http://saharareporters.com/2008/08/19/breaking-news-yaradua-sacks-military-chiefs-departs-saudi-arabia-medical-treatment	United States of America	Sahara Reporters
37ea0e4c-2b65-47e3-8347-6c55d6230165	Army Kill 14 Boko Haram Terrorists In Yobe – GOC 3 Division	2016-01-26	http://independent.ng/army-kill-14-boko-haram-terrorists-yobe-goc-3-division/	https://web.archive.org/web/20170922205001/http://independent.ng/army-kill-14-boko-haram-terrorists-yobe-goc-3-division/	Nigeria	Independent
3946c185-68a6-4248-aa19-c9278cc0ed06	Army is combat-ready for terrorists – COAS	2012-05-27	http://www.vanguardngr.com/2012/05/army-is-combat-ready-for-terrorists-coas/	https://web.archive.org/web/20121121055226/http://www.vanguardngr.com/2012/05/army-is-combat-ready-for-terrorists-coas/	Nigeria	Vanguard
3b321757-557f-4af7-a20d-d30ecee55bd6	48 Killed in Fresh Borno Attacks, Chibok Schoolgirls Sighted in Chad	2014-05-22	http://www.vanguardngr.com/2014/05/48-killed-fresh-borno-attacks/	https://web.archive.org/web/20140522030848/http://www.vanguardngr.com/2014/05/48-killed-fresh-borno-attacks/	Nigeria	Vanguard
3f8dfc80-4dcc-41a1-880e-0828c3f2cdd5	Terrorism... Shopping Malls, Tank Farms Under Surveillance	2013-09-28	http://www.thisdaylive.com/articles/terrorism-shopping-malls-tank-farms-under-surveillance/160146/	https://web.archive.org/web/20130930215016/http://www.thisdaylive.com/articles/terrorism-shopping-malls-tank-farms-under-surveillance/160146/	Nigeria	This Day
431d003c-096b-4bd1-b02b-e4676519d2d4	GOC urges stakeholders to end perennial communal clashes in A’ibom, Cross River states	2017-02-13	http://www.championnews.com.ng/goc-urges-stakeholders-to-end-perennial-communal-clashes-in-aibom-cross-river-states/	https://web.archive.org/web/20170214050742/http://www.championnews.com.ng/goc-urges-stakeholders-to-end-perennial-communal-clashes-in-aibom-cross-river-states/	Nigeria	Champion Newspapers
47392e3d-3c5f-4610-b2ec-173a0c29cce8	Army Reconciles Warring Communities in Cross River, Ebonyi States	2017-09-11	https://www.thisdaylive.com/index.php/2017/09/11/army-reconciles-warring-communities-in-cross-river-ebonyi-states/	https://web.archive.org/web/20170911033348/https://www.thisdaylive.com/index.php/2017/09/11/army-reconciles-warring-communities-in-cross-river-ebonyi-states/	Nigeria	This Day
47a1f85c-73b4-47f1-a6b5-1e82f3da010f	Army Begins Large-Scale Operation in Sambisa Forests - Commander	2016-05-02	http://www.premiumtimesng.com/news/more-news/202752-army-begins-large-scale-operation-sambisa-forests-commander.html	https://web.archive.org/web/20160503114230/http://www.premiumtimesng.com/news/more-news/202752-army-begins-large-scale-operation-sambisa-forests-commander.html	Nigeria	Premium Times
493ac34f-6d9a-40ff-9843-5d7de6d3525c	NIGERIAN ARMY CHRONICLE OF COMMAND	Not specified	http://army.mil.ng/Chronicle%20of%20Command.html	https://web.archive.org/web/20150721222815/http://army.mil.ng/Chronicle%20of%20Command.html	Nigeria	Nigerian Army
4a0c555c-07b3-421a-aebe-3dc5f3d7b509	We Arrested Zakzaky, Wife - Army	2015-12-15	http://www.dailytrust.com.ng/news/general/we-arrested-zakzaky-wife--army/124411.html	https://web.archive.org/web/20160110170009/http://dailytrust.com.ng/news/general/we-arrested-zakzaky-wife--army/124411.html	Nigeria	Daily Trust
4a932064-c445-4131-b111-ceb09aade8a1	Army Demands Discipline From Civilian JTF	2013-11-24	http://www.thisdaylive.com/articles/army-demands-discipline-from-civilian-jtf/165083/	https://web.archive.org/web/20131206163137/http://www.thisdaylive.com/articles/army-demands-discipline-from-civilian-jtf/165083/	Nigeria	This Day
4bf889e9-d881-4295-a498-6e3dfaa40d1b	FG Deploys Soldiers in Nasarawa	2013-09-19	http://leadership.ng/news/327056/fg-deploys-soldiers-nasarawa	https://web.archive.org/web/20150323114317/http://leadership.ng/news/327056/fg-deploys-soldiers-nasarawa	Nigeria	Leadership
4da481e7-b4f8-4118-9fd1-517ed10ca755	Army Explains Role Of New Division In Niger Delta	2016-11-19	https://www.pmnewsnigeria.com/2016/11/19/army-explains-role-of-new-division-in-niger-delta/	https://web.archive.org/web/20161120144150/https://www.pmnewsnigeria.com/2016/11/19/army-explains-role-of-new-division-in-niger-delta/	Nigeria	P.M. News
50fffcf6-562a-49a1-bd85-416805735fbb	Gunmen Kill DPO, 3 Policemen	2012-04-30	http://www.thisdaylive.com/articles/gunmen-kill-dpo-3-policemen/114817/	https://web.archive.org/web/20120503105759/http://www.thisdaylive.com/articles/gunmen-kill-dpo-3-policemen/114817/	Nigeria	This Day
546826b0-3d58-4a16-904c-ec001189b28e	Bombings: Part of failed plots to derail Jonathan’s inauguration – Security Agencies	2011-05-31	http://www.vanguardngr.com/2011/05/bombings-part-of-failed-plots-to-derail-jonathans-inauguration-security-agencies/	https://web.archive.org/web/20110601235824/http://www.vanguardngr.com/2011/05/bombings-part-of-failed-plots-to-derail-jonathans-inauguration-security-agencies	Nigeria	Vanguard
550e0f4b-80a6-4c5a-8574-20857d90b8c1	SOUTH EAST GOVERNORS EXTOL ARMY FOR MAKING REGION INVESTORS’ SAFE HAVEN	2016-03-01	http://www.army.mil.ng/south-east-governors-extol-army-for-making-region-investors-safe-haven/	https://web.archive.org/web/20171129125029/http://www.army.mil.ng/south-east-governors-extol-army-for-making-region-investors-safe-haven/	Nigeria	Nigerian Army
5719e8e1-6caf-4e8d-8365-6e92e50ed7a9	Army troops arrest suspected kidnappers in Kaduna	2018-04-24	https://www.vanguardngr.com/2018/04/army-troops-arrest-suspected-kidnappers-kaduna/	https://web.archive.org/web/20180809183826/https://www.vanguardngr.com/2018/04/army-troops-arrest-suspected-kidnappers-kaduna/	Nigeria	Vanguard
582d5933-38ab-4137-bc30-3fc7a4334fbd	MASSOB counters Buhari, sure of UN referendum on Biafra	2015-11-18	https://guardian.ng/news/massob-counters-buhari-sure-of-un-referendum-on-biafra/	https://web.archive.org/web/20171212183851/https://guardian.ng/news/massob-counters-buhari-sure-of-un-referendum-on-biafra/	Nigeria	The Guardian
5c5f25a2-6751-40ef-a68f-4c90f4b5d8b7	Defence HQ Launch Skills Acquisition In Barracks	2011-03-08	https://www.pmnewsnigeria.com/2011/03/08/defence-hq-launch-skills-acquisition-in-barracks/	https://web.archive.org/web/20110308182016/https://www.pmnewsnigeria.com/2011/03/08/defence-hq-launch-skills-acquisition-in-barracks/	Nigeria	P.M. News
61dea0fe-8477-40bb-9624-4f908b2fd31d	Driver Beats Policeman to Death in Benin	2014-07-01	http://allafrica.com/stories/201407020439.html	https://web.archive.org/web/20160629155047/http://allafrica.com/stories/201407020439.html	Nigeria	Daily Independent
65c4fd99-6206-4009-80c0-d1a8d1519c3c	Sordid Tales of Their 'Deportation' From Lagos to Onitsha	2013-08-10	http://www.vanguardngr.com/2013/08/sordid-tales-of-their-deportation-from-lagos-to-onitsha/	https://web.archive.org/web/20140216090353/http://www.vanguardngr.com/2013/08/sordid-tales-of-their-deportation-from-lagos-to-onitsha/	Nigeria	Vanguard
68b26bfc-1cb5-4148-aafa-616046a795f6	Army deploys another 800 to Darfur	2013-01-13	http://sunnewsonline.com/new/army-deploys-another-800-to-darfur/	https://web.archive.org/web/20150714030036/http://sunnewsonline.com/new/army-deploys-another-800-to-darfur/	Nigeria	The Sun
6a288100-b0d0-4fa6-8d69-089e22d15c75	Nigeria sends 700 soldiers to maintain peace in Liberia	2014-03-20	http://www.vanguardngr.com/2014/03/nigeria-sends-700-soldiers-maintain-peace-liberia/	https://web.archive.org/web/20140423062529/http://www.vanguardngr.com/2014/03/nigeria-sends-700-soldiers-maintain-peace-liberia	Nigeria	Vanguard
6a622827-3f0b-47e8-a818-231c52513171	After Borno, Yobe Massacre - B-Haram Strikes in Adamawa, Kills 14	2014-02-28	http://www.vanguardngr.com/2014/02/borno-yobe-massacre-b-haram-strikes-adamawa-kills-14/	https://web.archive.org/web/20150407113216/http://www.vanguardngr.com/2014/02/borno-yobe-massacre-b-haram-strikes-adamawa-kills-14/	Nigeria	Vanguard
6a860be0-0a84-42d9-993b-cff99ea0e65e	Army kill Boko Haram leader, rescue nine children	2017-06-13	https://guardian.ng/news/army-kill-boko-haram-leader-rescue-nine-children/	https://web.archive.org/web/20170613061942/https://guardian.ng/news/army-kill-boko-haram-leader-rescue-nine-children/	Nigeria	The Guardian
6ab9c4ae-b626-4f4b-9a3e-d90d19518ab8	Boko Haram attacks Bama, service chiefs to visit Borno	2017-10-01	https://punchng.com/boko-haram-attacks-bama-service-chiefs-to-visit-borno/	https://web.archive.org/web/20180806145757/https://punchng.com/boko-haram-attacks-bama-service-chiefs-to-visit-borno/	Nigeria	The Punch
6d8d6c4d-317e-4f9f-bbf0-35e190c15374	72 Generals Redeployed in Army Shake-up	2012-02-16	http://www.thisdaylive.com/articles/72-generals-redeployed-in-army-shake-up/109414/	https://web.archive.org/web/20120428054110/http://www.thisdaylive.com/articles/72-generals-redeployed-in-army-shake-up/109414	Nigeria	This Day
6e34fc31-810c-4002-94ff-b981081110cf	Army to provide conducive environment for officers	2014-11-23	http://thenationonlineng.net/army-to-provide-conducive-environment-for-officers/	https://web.archive.org/web/20150930010448/http://thenationonlineng.net/army-to-provide-conducive-environment-for-officers/	Nigeria	The Nation
747ea676-8906-4d75-b0ae-740939e7c61d	Tactical Air Command	2013-10-29	http://www.nigerianairforce.net/NAFStructure/TAC.aspx	https://web.archive.org/web/20131029225403/http://www.nigerianairforce.net/NAFStructure/TAC.aspx	Nigeria	Nigerian Air Force
749e748d-a349-4c45-b524-f174d70909c8	Military recounts troop's success in Adamawa	2015-03-10	http://thenationonlineng.net/new/military-recounts-troops-success-in-adamawa/	https://web.archive.org/web/20150518174130/http://thenationonlineng.net/new/military-recounts-troops-success-in-adamawa/	Nigeria	The Nation
